Date,148070.KS,294400.KS,BIL,BWX,EMB,GOOG,HYG,IEF,LQD,SHY,SPY,TIP,TLT,VEA
2023-12-04,105046.0,42060.0,84.22322845458984,21.464275360107422,78.5482406616211,129.74215698242188,68.32460021972656,87.85781860351562,98.72723388671875,76.15465545654297,446.4186706542969,100.0521011352539,86.1440200805664,43.41579055786133
2023-12-05,105233.3046875,41605.0,84.24161529541016,21.512569427490234,79.00359344482422,131.4901885986328,68.3876953125,88.47698974609375,99.51386260986328,76.24806213378906,446.3307189941406,100.5950927734375,87.994873046875,43.27427291870117
2023-12-06,105809.2734375,41680.0,84.25084686279297,21.62849235534668,79.44072723388672,130.5366973876953,68.39669036865234,88.84288787841797,99.88400268554688,76.2293701171875,444.5321350097656,100.69986724853516,89.16675567626953,43.35918426513672
2023-12-07,105270.765625,41600.0,84.28767395019531,21.7347469329834,79.35875701904297,137.5089874267578,68.51387786865234,88.7115478515625,99.89330291748047,76.28541564941406,447.9240417480469,100.61412811279297,88.65522766113281,43.56674575805664
2023-12-08,105528.3203125,42140.0,84.30610656738281,21.570528030395508,79.0855484008789,135.71127319335938,68.37865447998047,88.1392593383789,99.35651397705078,76.11727905273438,449.84979248046875,100.49030303955078,87.9297866821289,43.670509338378906
2023-12-11,105355.0625,42325.0,84.32452392578125,21.464275360107422,78.95802307128906,133.7844696044922,68.33360290527344,88.14866638183594,99.3287582397461,76.13597869873047,451.5994567871094,100.28071594238281,87.7437515258789,43.79315185546875
2023-12-12,105715.625,42540.0,84.32452392578125,21.53189468383789,79.12195587158203,132.731689453125,68.48684692382812,88.33628845214844,99.89330291748047,76.14531707763672,453.6620178222656,100.22356414794922,88.00416564941406,43.802589416503906
2023-12-13,105687.53125,42135.0,84.33373260498047,21.92794418334961,80.43339538574219,133.0594482421875,69.53242492675781,89.64970397949219,101.56832885742188,76.52830505371094,459.9180603027344,101.58580017089844,90.0689468383789,44.51015090942383
2023-12-14,107214.0703125,42610.0,84.37057495117188,22.111482620239258,81.26921081542969,132.29466247558594,69.83951568603516,90.3948974609375,102.64852905273438,76.6595230102539,461.3941345214844,102.70034790039062,92.41191101074219,44.89694595336914
2023-12-15,107026.765625,42885.0,84.3982162475586,22.111482620239258,81.15946960449219,132.93032836914062,69.6855239868164,90.31964111328125,102.49991607666016,76.57516479492188,460.6344299316406,102.52888488769531,92.5145492553711,44.43467330932617
2023-12-18,107232.8046875,42930.0,84.40839385986328,22.022504806518555,81.17777252197266,136.25753784179688,69.73081970214844,90.12202453613281,102.07267761230469,76.56581115722656,463.22552490234375,102.22403717041016,91.77742767333984,44.58760452270508
2023-12-19,107415.4296875,43055.0,84.40839385986328,22.206266403198242,81.37894439697266,137.16136169433594,69.93009185791016,90.29141235351562,102.20271301269531,76.59392547607422,466.0423889160156,102.29071044921875,92.27194213867188,45.017704010009766
2023-12-20,107822.8203125,43840.0,84.4268798828125,22.196598052978516,81.38810729980469,138.7107696533203,69.93916320800781,90.733642578125,102.4720687866211,76.69700622558594,459.5843200683594,102.70034790039062,92.89710998535156,44.549373626708984
2023-12-21,107593.3671875,43595.0,84.48241424560547,22.36101531982422,81.534423828125,140.8362274169922,70.2562026977539,90.59249114990234,102.43490600585938,76.77197265625,463.9420471191406,102.52888488769531,92.30928802490234,45.30445098876953
2023-12-22,107537.171875,43755.0,84.4916763305664,22.380361557006836,81.42469024658203,141.74998474121094,70.17466735839844,90.50782775878906,102.2584457397461,76.80008697509766,464.8744201660156,102.32882690429688,91.88938903808594,45.409584045410156
2023-12-26,108071.0,43860.0,84.51016998291016,22.438386917114258,81.71733856201172,141.8492889404297,70.31053924560547,90.56428527832031,102.4720687866211,76.76261138916016,466.8373718261719,102.38600158691406,92.1506576538086,45.610294342041016
2023-12-27,107959.9296875,44425.0,84.51016998291016,22.583467483520508,82.00994873046875,140.4786834716797,70.60041809082031,91.26998138427734,103.42870330810547,76.85633087158203,467.68145751953125,102.85275268554688,93.78353118896484,45.86836624145508
2023-12-28,108645.6640625,45160.0,84.5656967163086,22.428714752197266,81.78131866455078,140.3197479248047,70.37395477294922,90.92182159423828,103.15933227539062,76.8469467163086,467.8581237792969,102.51937103271484,93.10238647460938,45.79189682006836
2023-12-29,,,84.5656967163086,22.419044494628906,81.44294738769531,139.97213745117188,70.10221862792969,90.6960220336914,102.7785415649414,76.88444519042969,466.5036926269531,102.3955078125,92.26262664794922,45.78234100341797
2024-01-02,107370.7734375,45380.0,84.57493591308594,22.206266403198242,80.63822937011719,138.61143493652344,69.86669158935547,90.35726928710938,102.08195495605469,76.79071044921875,463.8929748535156,102.25261688232422,91.73077392578125,45.2757682800293
2024-01-03,107394.921875,44150.0,84.60272216796875,22.13856315612793,80.32733154296875,139.406005859375,69.67646026611328,90.57369232177734,101.84978485107422,76.80947875976562,460.1044616699219,102.4145736694336,92.11333465576172,44.912574768066406
2024-01-04,107781.25,43765.0,84.63045501708984,21.974145889282227,79.9615249633789,137.10177612304688,69.40470886230469,90.02796173095703,101.2832260131836,76.76261138916016,458.6224060058594,101.9382553100586,90.71370697021484,45.017704010009766
2024-01-05,107192.09375,43665.0,84.63970947265625,21.993488311767578,79.71461486816406,136.45619201660156,69.4590835571289,89.69862365722656,100.92098999023438,76.74385833740234,459.2506103515625,101.70962524414062,89.84596252441406,45.04638671875
